Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Federal EV Tax Credit,11765176.098169768,20157439.101027112,19723521.62527115,19298944.838817168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,1568.6901464226357,2746.7870348332945,2746.7870348332945,2746.7870348332945,2746.7870348332945,2746.787034833291,12584.0,12584.0,12584.0,12584.0,14152.690146422636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,484807.9304672344,759943.5205426508,802830.815821061,847674.9166202983,894545.6441840794,1116295.1205248893,3604932.462010216,4308842.519020555,4800623.361327339,5315579.872722599,6497607.2135433685,3715862.978181995,3699989.401452642,3681069.688205917,3658963.0352412597,3633523.535771305,3604600.0220675194,3136700.4123399137,2643504.9313152083,2124049.177526265
Distribution Cost,407155.74991372443,663976.3564481848,687734.0460595302,712605.8236023884,738632.5454099044,938636.4751686575,3338266.956462367,3949101.910883889,4343597.751660073,4756913.302837598,5773512.0185434,2986697.915412536,2975039.778123253,2960932.0481132087,2944259.533021907,2924902.8074351107,2902738.0844324473,2527848.227476004,2132399.6670848946,1715598.7729917676
Transmission Cost,77652.18055350996,95967.164094466,115096.7697615308,135069.09301790985,155913.09877417496,177658.64535623195,266665.50554784905,359740.6081366656,457025.60966726585,558666.5698850008,724095.194999969,729165.0627694592,724949.623329389,720137.6400927083,714703.5022193529,708620.7283361946,701861.9376350719,608852.1848639095,511105.26423031377,408450.4045344974
Cumulative personal light-duty EV population,13231.064825833531,15977.851860666826,18724.63889550012,21471.425930333415,24218.21296516671,26965.0,39549.0,52133.0,64717.0,77301.0,89885.0,87138.2129651667,84391.42593033341,81644.63889550012,78897.85186066682,76151.06482583353,63567.06482583353,50983.06482583353,38399.06482583353,25815.064825833528
Cumulative personal light-duty LDV population,782464.0,793840.0,807580.0,818960.0,831515.0,843678.0,854272.0,866827.0,878598.0,890374.0,899002.0,887626.0,873886.0,862506.0,849951.0,837788.0,827194.0,814639.0,802868.0,791092.0
EV sales as % of total personal light-duty vehicles,0.0020048080760554296,0.0034601267696680624,0.003401256884560408,0.003353994132599021,0.0033033523566421467,0.0032557291227616352,0.014730671261612227,0.014517314296855082,0.014322818854584236,0.014133386644264096
Peak Demand 5-9 PM,4.92245164483274,5.944648262148698,6.966946838559954,8.01327128130948,9.061914169255921,10.032477568743003,14.714424452668878,19.396371336594783,24.091114074017785,29.313212326057542,36.88057315566287,36.10270792262467,35.07791931922625,34.06159626592995,33.21066427588358,33.07575831139141,30.939864909265733,26.310974405455774,21.629027521529814,16.949045440081704
Energy Supply Cost,3291737.936749358,4081314.6795109487,4642586.812299115,5287747.367290662,6135512.727696719,7498035.316209419,11838051.265266823,16669987.648741538,21902327.001704562,27244052.217969805,36668869.01841015,36994553.2087434,37156728.51837031,37264485.65168939,37338236.741590016,37360763.35023145,37351089.54092535,32756498.527729794,27853870.897174284,22605225.981186792
Energy Cost,1961056.4550420865,2607877.7886473206,3096384.015170382,3767341.1196761327,4590011.698453377,5830982.697702257,9430575.756144347,13821958.127446538,18696214.207696833,23586622.208790995,32452432.459518984,33075441.013502162,33268221.49426354,33409535.17319393,33499904.589586403,33537397.401865833,33504537.67726466,29376977.609390266,24943741.920661885,20205137.133745853
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,1330681.4817072693,1473436.8908636328,1546202.7971287244,1520406.2476145378,1545501.029243347,1667052.6185071655,2407475.5091224927,2848029.5212949975,3206112.794007786,3657430.0091788103,4216436.558891063,3919112.1952413525,3888507.0241067964,3854950.478495398,3838332.1520036543,3823365.948365632,3846551.863660748,3379520.9183395333,2910128.97651241,2400088.847440976
