Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle O&M Savings,10523.575154352786,29587.335660551238,49484.8082186477,70243.4492988407,91891.51993938436,114458.10785865135,213148.9148242101,316126.7195720498,423532.3836540195,535510.8916233231,749468.7368459344,742546.5333426407,734957.0100165687,726674.1551420116,717671.1354601261,707920.272621149,603941.4037233274,495044.83118205325,381064.5018095608,261829.43624638664
Federal EV Tax Credit,311963.69034642645,534491.7098918741,522986.01750672574,511728.0014742913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,41.59515871285686,72.83340366793271,72.83340366793266,72.83340366793266,72.83340366793266,72.83340366793277,333.5999999999999,333.5999999999999,333.5999999999999,333.5999999999999,375.1951587128572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,6691.300662760716,9288.637870404285,10458.865368551493,11682.43568958779,12961.250306840508,17774.826192066965,42283.45954931812,57941.82249546578,69403.21182639342,81403.3285406437,101005.77242399735,83898.33110841535,83456.00729883657,82941.10285534295,82350.30966980479,81680.20075627835,80927.2262964766,69946.07972672013,58375.22478452191,46192.26364038721
Distribution Cost,4499.897405519755,6580.371927592753,7210.74748759605,7870.683742889431,8561.26475537085,12761.16487174176,34758.49916643182,47790.77953153255,56507.305997788426,65639.65856521387,81442.3816722142,64212.249138234,63909.74949165105,63551.99228406417,63136.40358559809,62660.31542348262,62120.9626516675,53787.341788374055,44998.21431150073,35736.01335742417
Transmission Cost,2191.40325724096,2708.2659428115326,3248.1178809554426,3811.751946698359,4399.985551469657,5013.661320325206,7524.960382886295,10151.04296393323,12895.905828605,15763.669975429824,19563.39075178316,19686.08197018136,19546.25780718552,19389.110571278783,19213.906084206705,19019.885332795737,18806.263644809096,16158.737938346067,13377.010473021182,10456.250282963041
Cumulative personal light-duty EV population,350.83298166033654,423.66638532826926,496.4997889962019,569.3331926641346,642.1665963320672,715.0,1048.6,1382.1999999999998,1715.7999999999997,2049.3999999999996,2383.0,2310.1665963320675,2237.333192664135,2164.4997889962024,2091.66638532827,2018.832981660337,1685.2329816603371,1351.6329816603372,1018.0329816603373,684.4329816603374
Cumulative personal light-duty LDV population,22069.0,22390.0,22778.0,23099.0,23453.0,23796.0,24095.0,24449.0,24781.0,25113.0,25356.0,25035.0,24647.0,24326.0,23972.0,23629.0,23330.0,22976.0,22644.0,22312.0
EV sales as % of total personal light-duty vehicles,0.0018847776842111949,0.0032529434420693485,0.0031975328680275993,0.0031530976954817374,0.003105504782668855,0.00306074145519973,0.013845196098775676,0.013644729845801461,0.013461926475929135,0.013283956516545212
Peak Demand 5-9 PM,0.19823988976081924,0.2393957435901374,0.28055194438981396,0.3217899060517039,0.3630357574635665,0.4040159016494107,0.5925189852721282,0.7810220688948436,0.9695686915059737,1.159909657580091,1.3192056883837766,1.2930618391515496,1.2518675172979785,1.2107911742793074,1.1720746865287688,1.1640957326239945,1.0865085796217626,0.8987835579547439,0.7102804743320261,0.5506386230651582
Energy Supply Cost,89855.2089242998,111576.45576352278,127476.2187502801,145344.36124010466,168767.1090263981,206188.6092049483,324754.3996193633,457904.64216409344,601785.9878780601,749627.0377599645,997117.2838866658,1004828.6746440394,1008613.3712317244,1010917.608526727,1012337.2132391484,1012352.9501813013,1011566.2489618612,884729.0630434533,749465.3510670889,604654.1130299544
Energy Cost,52302.371225723386,69602.49726641737,83023.43204796119,101239.72767622872,123540.17955792489,156985.25739367877,253105.27323418914,372450.63533885963,504816.55490340997,638138.8370329569,873457.6581674018,889977.6914621654,894820.4989043472,898276.193096527,900360.6061376989,901002.9346208385,899744.7793246375,787479.5160450612,666953.7271648444,538184.9871128354
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,37552.83769857668,41973.95849710563,44452.78670231906,44104.63356387575,45226.92946847353,49203.35181126889,71649.12638517615,85454.00682523406,96969.43297464987,111488.20072700683,123659.62571926387,114850.98318187402,113792.87232737774,112641.41543020014,111976.60710144915,111350.01556046311,111821.46963722355,97249.54699839155,82511.62390224553,66469.1259171189
