Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,60386.28372860525,84298.72934590845,94632.78851544077,105438.09869659369,116731.4652627924,146722.18622260855,347171.6411992855,449594.8768534646,531061.3169849964,616344.1254691505,761680.6149391491,597695.8812656975,594537.0915875131,590863.9781275435,586653.1876398276,581880.5288126078,576520.9469941184,498487.34275680716,416278.21129427745,329735.5016792328
Distribution Cost,41306.73804626169,60719.0967046313,66352.91200862757,72250.91822066337,78422.80387887429,103070.53065186265,281648.4549294954,361200.474124874,418761.2028801722,479067.91386916966,588709.7257882479,423594.96715472,421590.3075223921,419220.66801616875,416469.052916334,413317.8438161724,409748.7815946687,354703.7305270032,296650.33427572943,235472.5784318734
Transmission Cost,19079.54568234356,23579.63264127714,28279.876506813198,33187.18047593033,38308.661383918115,43651.65557074591,65523.186269790116,88394.40272859059,112300.11410482423,137276.21159998086,172970.8891509012,174100.9141109776,172946.784065121,171643.3101113747,170184.13472349357,168562.68499643533,166772.16539944967,143783.61222980398,119627.87701854802,94262.9232473594
Cumulative personal light-duty EV population,3329.7239350308305,4020.9791480246645,4712.234361018498,5403.489574012332,6094.744787006166,6786.0,9953.2,13120.400000000001,16287.600000000002,19454.800000000003,22622.0,21930.744787006166,21239.489574012332,20548.234361018498,19856.979148024664,19165.72393503083,15998.52393503083,12831.323935030829,9664.123935030828,6496.923935030827
Cumulative personal light-duty LDV population,216204.0,219348.0,223144.0,226289.0,229758.0,233119.0,236046.0,239515.0,242767.0,246021.0,248405.0,245261.0,241465.0,238320.0,234851.0,231490.0,228563.0,225094.0,221842.0,218588.0
EV sales as % of total personal light-duty vehicles,0.0018259415642895563,0.0031514087796279612,0.0030977987890950845,0.0030547450958457283,0.003008623042478756,0.0029652461317774786,0.01341772366403159,0.013223388931799682,0.013046254227304373,0.012873697773767283
Peak Demand 5-9 PM,1.7176398727871938,2.0742535355586185,2.430877533490144,2.789936931365837,3.1492313401761267,3.5006111631331547,5.134436049056446,6.768260934979706,8.403382957706135,10.091964259442104,12.900604206568337,12.612654497134232,12.254810239830153,11.90073511216457,11.622089805310889,11.6766393642334,10.804823343606126,9.195882576742779,7.5620576908194765,5.9294072625768415
Energy Supply Cost,820695.4483761973,1025188.6693366664,1176425.761344053,1347984.7286468626,1571558.6854061293,1925945.344464205,3039597.9173085247,4293803.884572164,5657195.586909144,7058135.468007978,9553853.54173571,9628844.701389384,9669774.081860293,9696784.13094935,9715727.498258842,9721543.761853056,9720302.50982301,8529924.261409651,7260805.126732152,5902212.614322387
Energy Cost,493740.06943226774,657231.0605315062,784166.4263476973,956327.6861014258,1167482.3506547702,1483755.7996278293,2391970.260156267,3517129.5418962096,4771178.670136315,6034243.908528509,8349314.038213523,8509103.839259604,8558522.864360252,8594854.976115622,8618265.56641841,8628060.910040107,8619866.569977324,7561537.007129688,6424989.233545337,5210404.021741111
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,326955.3789439262,367957.6088051604,392259.33499635657,391657.0425454335,404076.33475135895,442189.5448363762,647627.657152272,776674.3426759588,886016.9167728182,1023891.5594794633,1204539.5035222096,1119740.8621298142,1111251.2175000748,1101929.1548337163,1097461.9318404668,1093482.851812919,1100435.9398456828,968387.2542799735,835815.8931868204,691808.5925812873
