Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle O&M Savings,25286.016944305007,71092.36736339443,118901.95876872272,168780.76349008156,220796.68707113614,275019.621400228,512276.67276923463,759839.9249017199,1018048.0182184142,1287249.5051173905,1801492.6246972356,1784874.7407671658,1766653.747513819,1746767.1511827942,1725150.4841994077,1701737.2485675795,1451760.6054875636,1189961.3492837208,915940.2736738526,629286.329444097
Federal EV Tax Credit,749585.482538686,1284275.185446489,1256629.3399672103,1229578.61053543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,99.94473100515813,175.00389860350822,175.00389860350822,175.0038986035081,175.0038986035081,175.00389860350833,802.0,802.0,802.0,802.0,901.9447310051581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,15983.636408919047,22202.318347151126,24990.967158574822,27906.776666913764,30954.281334067513,39039.84854626251,91173.13367973387,118795.37448010615,140771.65282157325,163777.38994783728,204556.25359461835,163154.50051793043,162349.13214882533,161406.1703351317,160319.3439306619,159082.156407052,157687.8790920414,136689.22758297407,114565.47560851535,91274.02084286802
Distribution Cost,10825.692419452978,15827.825658114776,17345.815566262005,18934.989763892987,20597.958755692696,27239.106629105103,73458.50283455914,94896.54631225522,110408.90675397057,126661.30065121283,156534.89634807888,114798.15568104153,114274.60549405558,113653.12893355176,112929.15701023464,112097.95319244468,111154.60858908828,96338.26822027827,80711.63930142841,64243.467519304904
Transmission Cost,5157.943989466069,6374.492689036349,7645.151592312815,8971.786903020777,10356.322578374815,11800.741917157404,17714.630845174735,23898.828167850934,30362.74606760268,37116.08929662446,48021.35724653947,48356.3448368889,48074.52665476976,47753.04140157994,47390.18692042726,46984.20321460733,46533.27050295313,40350.95936269581,33853.836307086945,27030.55332356311
Cumulative personal light-duty EV population,842.980506982459,1017.9844055859672,1192.9883041894755,1367.9922027929836,1542.9961013964917,1718.0,2520.0,3322.0,4124.0,4926.0,5728.0,5552.996101396492,5377.992202792984,5202.988304189476,5027.9844055859685,4852.98050698246,4050.9805069824597,3248.9805069824597,2446.9805069824597,1644.9805069824597
Cumulative personal light-duty LDV population,42915.0,43539.0,44293.0,44917.0,45605.0,46272.0,46854.0,47542.0,48188.0,48834.0,49307.0,48683.0,47929.0,47305.0,46617.0,45950.0,45368.0,44680.0,44034.0,43388.0
EV sales as % of total personal light-duty vehicles,0.0023288997088467467,0.004019474462057195,0.003951050924604525,0.003896161778469357,0.0038373840281440215,0.0037820690396677976,0.017117001750117385,0.016869294518530982,0.01664314767161949,0.016422983986566737
Peak Demand 5-9 PM,0.4092220698533068,0.49418019128735685,0.5791393937228996,0.6643533257373198,0.7495918386163948,0.8340025288923533,1.2233331622868093,1.6126637956812537,2.002130118851467,2.438406651472269,3.388194566208428,3.3220729908908986,3.2368545500277275,3.152426169780142,3.083864393598556,3.0855904890994976,2.892039959625331,2.5079644354901967,2.118633802095731,1.729558627369743
Energy Supply Cost,208882.28932702466,257978.74036900388,293718.7906291501,333890.1513324403,386920.1243364448,471611.5991246138,741831.0009544911,1044751.8939570887,1372822.0250715837,1709298.0198610362,2457034.7792972224,2477665.3973722747,2492281.4126654076,2503605.9853276866,2513204.1721851425,2519742.5526524843,2524927.34971463,2242568.506322038,1941693.3412975993,1619565.8940543693
Energy Cost,120493.52159842262,159982.34598572613,190753.23884650855,232516.8407688215,283747.7290662799,360190.9496848352,580716.4250714404,853922.2284477481,1157745.7015469768,1463662.869192382,2137335.136268786,2179962.2052722406,2195908.398047824,2208745.0472293985,2218508.607923303,2225023.937551674,2227164.084785688,1974805.5634711708,1703511.4534251033,1413351.6780776537
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,88388.76772860174,97996.39438327802,102965.55178264182,101373.31056361886,103172.39527016418,111420.64943977856,161114.5758830464,190829.66550933974,215076.3235246026,245635.15066865183,319699.64302843146,297703.1921000275,296373.0146175822,294860.93809829,294695.56426185445,294718.61510081345,297763.26492894685,267762.9428508713,238181.8878724965,206214.2159767154
