Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Distribution Cost,9366.656836767082,13760.402063289219,15041.884422425732,16383.460337632521,17787.3335867549,37652.42791152986,105682.79721475295,164673.52372010102,200312.51281336404,237651.70612011018,315129.4968369263,279609.6672250768,278805.15878522996,277785.6687711968,276540.95116437605,275060.3817359006,273332.9456079275,239741.5977066771,204299.84943698885,166936.17510845832
Transmission Cost,4330.505107214778,5351.894708717505,6418.714139562501,7532.530225909035,8694.958283389371,9907.663449457006,14873.916404980884,20067.164963723993,25495.31316286639,31166.510734419408,42522.78574147927,42855.63219457709,42671.82842263696,42455.95662273728,42206.61661072214,41922.36031783911,41601.69018048028,36469.04407502032,31073.41071527121,25405.292724158728
Cumulative personal light-duty EV population,752.2055396997146,908.3644317597716,1064.5233238198286,1220.6822158798857,1376.8411079399427,1533.0,2248.8,2964.6000000000004,3680.4000000000005,4396.200000000001,5112.0,4955.841107939943,4799.682215879886,4643.523323819829,4487.364431759772,4331.205539699715,3615.4055396997146,2899.6055396997144,2183.8055396997142,1468.005539699714
Cumulative personal light-duty LDV population,50660.0,51397.0,52286.0,53023.0,53836.0,54624.0,55309.0,56122.0,56884.0,57647.0,58205.0,57468.0,56579.0,55842.0,55029.0,54241.0,53556.0,52743.0,51981.0,51218.0
EV sales as % of total personal light-duty vehicles,0.0017604095397207075,0.0030382880724567005,0.002986629156180565,0.0029451161205525348,0.002900640687645015,0.0028587963543507846,0.012941835867580324,0.012754356580307191,0.012583503269812253,0.012416951445868825
Peak Demand 5-9 PM,0.39682494693439035,0.4793592584739983,0.561947523826425,0.6572495847528533,0.7537785000148625,0.8089900017518338,1.186729755994468,1.5644695102371122,1.9489825649423833,2.6126542249765006,3.0269119997762557,2.9687107771743007,2.8861775516635237,2.803995421032215,2.726130336958435,2.6575415571485026,2.5562614312045393,2.205160951037178,1.8589914733394184,1.5128219956416638
Energy Supply Cost,186609.50732386936,233163.54219791948,267627.6480307912,306617.6847698309,357325.2022599236,437920.3034523936,691388.9314223594,977260.6423659293,1287568.2768273714,1606105.779139648,2198968.788746967,2215668.9584488114,2225566.862903988,2232316.0092245126,2237304.1577944425,2239338.5721310014,2239922.9251764324,1969748.1660817207,1681880.0036109656,1373784.7914055376
Energy Cost,112400.09154742361,149702.12605243194,178709.31163548396,217888.62601751543,265834.6395734746,337854.73661800445,544890.016499532,801645.860159097,1087317.6981388472,1374794.2258183227,1912340.03849467,1948998.4099619684,1960517.9836908297,1969070.0273030805,1974680.717665954,1977196.1038892881,1975608.2076347226,1734689.6600484287,1475962.4785365204,1199451.116628674
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,74209.41577644578,83461.41614548769,88918.3363953073,88729.05875231548,91490.56268644877,100065.56683438912,146498.91492282573,175614.78220683231,200250.5786885198,231311.55332132513,286628.7502522987,266670.54848684365,265048.8792131569,263245.98192143446,262623.44012848294,262142.46824171467,264314.71754170867,235058.50603329114,205917.52507444486,174333.67477686753
