Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle sales,147.29921938594885,257.92192739469306,257.92192739469306,257.92192739469306,257.92192739469306,257.9219273946933,1181.6,1181.6,1181.5999999999995,1181.6000000000004,1328.8992193859492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,23122.606880347237,32184.86000798175,36187.16165311656,40371.957995289544,44745.756378523736,67348.4202729562,164552.62152896012,235713.98948361102,284621.66341907706,335835.2931872003,429762.61267970887,369956.78146818915,368391.5979315769,366523.6131245486,364338.81668579904,361822.6898248397,358960.1898228154,312439.0955810374,263401.203794518,211750.510088398
Distribution Cost,15708.670012617746,23022.27769704626,25198.156854904093,27476.07121846199,29859.762670165284,50386.24392110752,139092.62097700255,201367.75435876235,240987.25887063754,282496.83949050365,359883.24266738753,299575.9150292079,298395.35290860577,296968.52751722065,295283.86394135805,293329.3617164753,291092.5821093953,253431.38929711658,213705.20390705764,171834.31471776342
Transmission Cost,7413.93686772949,9162.582310935493,10989.004798212465,12895.886776827552,14885.993708358452,16962.176351848677,25460.00055195759,34346.23512484866,43634.40454843951,53338.45369669664,69879.37001232136,70380.86643898126,69996.24502297114,69555.0856073279,69054.95274444098,68493.3281083644,67867.60771342013,59007.70628392082,49695.99988746036,39916.19537063458
Cumulative personal light-duty EV population,1242.3903630265345,1500.3122904212275,1758.2342178159206,2016.1561452106137,2274.0780726053067,2532.0,3713.6,4895.2,6076.799999999999,7258.4,8440.0,8182.078072605307,7924.156145210614,7666.2342178159215,7408.312290421229,7150.390363026536,5968.7903630265355,4787.190363026535,3605.5903630265357,2423.9903630265353
Cumulative personal light-duty LDV population,48422.0,49126.0,49976.0,50680.0,51457.0,52210.0,52865.0,53642.0,54371.0,55099.0,55633.0,54929.0,54079.0,53375.0,52598.0,51845.0,51190.0,50413.0,49684.0,48956.0
EV sales as % of total personal light-duty vehicles,0.0030419895788267493,0.005250212258166614,0.005160915787471848,0.005089225086714544,0.005012377857136892,0.00494008671508702,0.02235127210820013,0.022027515752581932,0.02173217340126169,0.021445035300096196
Peak Demand 5-9 PM,0.6509736308709052,0.7861740979814473,0.9213948381171108,1.0613927586517433,1.2018516669732482,1.326785649093191,1.9459522853366815,2.5651189215801704,3.1868297805837775,4.055707467627753,4.805049572031953,4.697007450712006,4.561407881387428,4.427141839199562,4.318713509307248,4.321346777266184,4.01303694186162,3.4020763755788503,2.782909739335354,2.1640166085255546
Energy Supply Cost,311297.64013711835,387293.74127698725,443426.22587760555,506645.16735959705,589252.2923006099,720883.7847015096,1136098.2153194875,1603780.6701211198,2111149.250093783,2631681.0446467125,3572860.065498653,3600709.0354645588,3616148.2082933728,3626421.841579161,3633709.374705898,3636119.7580238963,3635949.627624291,3192585.348031547,2719976.103002849,2214091.1081725173
Energy Cost,184249.19892078,245097.5627344713,292637.527226182,356850.2110949348,435459.6618659642,553373.4174701605,891880.0163362757,1312178.3120755253,1779892.479025343,2250427.9936647583,3120027.68076732,3179665.407499575,3198132.7904275875,3211740.6629123082,3220527.0207209927,3224242.298811841,3221245.993806464,2826621.084363618,2402848.015127876,1949982.4295271463
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,127048.44121633862,142196.1785425171,150788.69865142234,149794.95626466125,153792.63043464415,167510.36723134812,244218.19898321343,291602.3580455929,331256.77106844063,381253.0509819564,452832.3847313335,421043.6279649844,418015.4178657875,414681.1786668565,413182.3539849073,411877.45921205665,414703.63381782686,365964.26366792485,317128.087874977,264108.6786453664
