Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Federal EV Tax Credit,11462374.977749601,19638645.74904814,19215896.036250625,18802246.610812746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,1528.3166636999467,2676.092794070293,2676.092794070293,2676.092794070293,2676.092794070293,2676.092794070293,2627.0,2627.0,2627.0,2627.0,4155.316663699947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,232391.94583576394,324638.0349525038,364302.53799855465,405776.03417967155,449123.04253598256,597010.9831001617,764264.7537508442,956232.0021721342,1047720.5725255725,1143206.9634095787,1416371.8549199845,1205240.7871570075,1155145.9832737285,1101857.8738235668,1045249.5664454212,985189.8522953219,921543.0714225059,855820.8041978331,786307.506515674,712856.3097430497
Distribution Cost,159478.96494895386,234527.85451673833,256230.25317819783,278950.35939557466,302725.4950392351,430195.04412237153,576474.0283632514,746576.2120811691,815279.2596954599,887028.5643449529,1108919.5922558387,901743.4201653545,864526.0654739734,824884.2527326664,782720.0207683943,737932.024318683,690415.4282085984,641302.170716794,589301.7406556705,534300.475532059
Transmission Cost,72912.9808868101,90110.18043576549,108072.28482035684,126825.6747840969,146397.54749674746,166815.9389777901,187790.72538759286,209655.79009096514,232441.31283011258,256178.39906462573,307452.26266414573,303497.3669916531,290619.9177997551,276973.6210909003,262529.5456770268,247257.82797663895,231127.64321390743,214518.6334810391,197005.76586000342,178555.8342109907
Cumulative personal light-duty EV population,12890.536029648534,15566.628823718827,18242.72161778912,20918.814411859414,23594.907205929707,26271.0,28898.0,31525.0,34152.0,36779.0,39406.0,36729.9072059297,34053.81441185941,31377.721617789113,28701.62882371882,26025.536029648527,23398.536029648527,20771.536029648527,18144.536029648527,15517.536029648527
Cumulative personal light-duty LDV population,695046.0,705152.0,717357.0,727465.0,738618.0,749422.0,758832.0,769985.0,780440.0,790901.0,798565.0,788459.0,776254.0,766146.0,754993.0,744189.0,734779.0,723626.0,713171.0,702710.0
EV sales as % of total personal light-duty vehicles,0.002198871245500221,0.00379505807835799,0.0037304895527196266,0.0036786550474184917,0.00362310801262668,0.0035708756802846635,0.0034618993400383747,0.003411754774443658,0.0033660499205576343,0.003321528231725589
Peak Demand 5-9 PM,6.683075299592448,8.070884562474347,9.458832755872876,10.879518842962339,12.303364067429685,13.620817374259744,14.982847264335533,16.344877154411222,17.71635118677084,19.43689131923729,22.48699771794026,21.56549563642451,20.176184822559506,18.792302688814125,17.510720201660693,16.658099422874393,14.596703126944501,13.266049731616754,11.904019841541048,10.543357896650244
Energy Supply Cost,3148603.986692326,3936616.487016404,4518570.437964527,5179150.271181226,6039277.868143251,7402665.74643149,8766634.356554663,10251039.11494807,11782491.548100254,13250949.75461661,16636516.08675946,16444082.568958113,15919465.008182386,15332471.750626203,14691050.342037156,13985738.96131523,13223345.25253595,12406057.943946224,11532753.633902693,10591589.574599644
Energy Cost,1899135.4882009532,2528786.3432049495,3016060.1667545377,3677324.798128129,4488229.046373915,5703641.537381818,6898665.6425739275,8395458.439643914,9933599.402006442,11322980.120135356,14544695.365230005,14537817.14097788,14097230.112824824,13598642.984345417,13041562.898566943,12424163.632688701,11739709.414978148,11011001.922341533,10218229.470755598,9361966.585467873
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,1249468.498491372,1407830.143811456,1502510.2712100027,1501825.473053087,1551048.8217693465,1699024.2090496812,1867968.7139807267,1855580.6753040995,1848892.1460938016,1927969.6344812606,2091820.7215294582,1906265.4279802337,1822234.8953575636,1733828.7662807847,1649487.4434702066,1561575.3286265358,1483635.8375577875,1395056.0216047112,1314524.1631471065,1229622.989131779
