Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,1335741.4812300415,1770203.764562275,2041907.5080000595,2325532.22253149,2621485.9248707807,5076317.323761685,11943839.077777838,19414775.89306813,24159478.587093793,29115754.98132598,37337628.69459237,35485988.855748504,35275077.075602405,35035071.82022138,34764731.83789401,34462773.8191673,34127871.12580839,29588628.569203623,24819329.630565997,19811717.984391596
Distribution Cost,780906.9115996789,1084573.342216483,1219687.360397372,1360729.4903428105,1507902.6346067016,3807544.083208837,10039608.312135903,16846164.087482136,20896559.369804163,25127568.101095323,32181164.80963008,30294129.14533824,30114102.138986778,29909239.495212246,29678481.6116257,29420732.980999038,29134861.108397737,25259884.32023782,21188516.591042873,16913709.78017282
Transmission Cost,554834.5696303627,685630.422345792,822220.1476026875,964802.7321886795,1113583.2902640789,1268773.2405528482,1904230.7656419359,2568611.805585996,3262919.2172896294,3988186.8802306573,5156463.884962287,5191859.710410266,5160974.936615629,5125832.325009137,5086250.226268308,5042040.838168265,4993010.01741065,4328744.2489658035,3630813.039523125,2898008.2042187746
Cumulative personal light-duty EV population,41352.65901452892,49937.527211623135,58522.39540871735,67107.26360581156,75692.13180290577,84277.0,123606.6,162936.2,202265.80000000002,241595.40000000002,280925.0,272340.1318029058,263755.26360581163,255170.39540871742,246585.5272116232,238000.65901452897,198671.05901452896,159341.45901452895,120011.85901452895,80682.25901452894
Cumulative personal light-duty LDV population,1928428.0,1956467.0,1990329.0,2018375.0,2049318.0,2079295.0,2105403.0,2136347.0,2165357.0,2194379.0,2215643.0,2187604.0,2153742.0,2125696.0,2094753.0,2064776.0,2038668.0,2007724.0,1978714.0,1949692.0
EV sales as % of total personal light-duty vehicles,0.0025423912371797526,0.004387944287889452,0.004313291017261072,0.004253356386743897,0.004189134237387371,0.004128739883996368,0.018680319159799813,0.018409743360980217,0.018163101973485207,0.017922883877397662
Peak Demand 5-9 PM,21.57785663606636,26.05901286516929,30.540720889956912,35.15245526822516,39.7767369141116,43.9784576823559,64.50191187820958,85.02536607406351,105.6180698305101,129.06475209535034,161.9370955350314,158.54808384354263,154.0562039309016,149.6002016779186,145.83902052897633,145.0632645642436,135.9282279813413,115.62532362620524,95.10186943035157,74.5857192949816
Energy Supply Cost,10447428.564830996,13083655.553752476,14998854.591516146,17410122.59165266,20553372.662406497,25350943.729659017,40083857.88497966,57070621.18590185,75605611.64907663,94534689.66051783,129001117.1272517,129890875.67905341,130223872.21432196,130386483.82718135,130444742.35741155,130339217.38858241,130134592.71519507,114087294.48321277,97033062.51060818,78840896.74040107
Energy Cost,6512328.306311822,8650171.859372906,10267577.729978675,12681354.550119301,15669963.512904959,20002004.291860037,32243229.464577124,47659904.933572866,64861455.39405414,82109057.68175818,114253686.35248071,116179893.16693076,116613646.80368821,116887072.37194334,116996505.42819682,116935975.53915703,116642087.04226084,102193808.65283725,86743044.56563444,70292088.50210239
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,3935100.2585191643,4433483.694379521,4731276.861537495,4728768.041533348,4883409.1495016,5348939.437798921,7840628.420402381,9410716.252328902,10744156.25502228,12425631.978759574,14747430.774770997,13710982.512122687,13610225.410633609,13499411.45523805,13448236.929214738,13403241.849425403,13492505.672934236,11893485.830375683,10290017.944973871,8548808.238298858
