Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,157718.800867114,220532.78152986124,247351.42494563875,275393.18628564244,304701.68856685323,442014.18479201256,599863.0999488524,781905.4904456785,858597.396065498,938650.0532089318,1173075.8347909276,1026869.47732948,985387.4617516715,941233.3281537197,894300.3864759634,844478.304092771,791652.9927774149,737092.4729996063,679357.2061465543,618323.6415193973
Distribution Cost,108406.03023146155,159589.13876929434,174259.58685824045,189617.9877500593,205689.57037453967,329192.626311112,472856.00092113746,640110.7441305742,701392.4847827033,765391.4222636949,961139.5619260957,817514.4160732271,784645.9560162224,749623.1267074688,712358.7525004696,672762.6445470417,630741.5072206906,587306.2823572455,541305.0828998468,492636.75694867806
Transmission Cost,49312.770635652465,60943.642760566894,73091.83808739831,85775.19853558313,99012.11819231354,112821.55848090057,127007.09902771501,141794.74631510433,157204.9112827946,173258.63094523686,211936.27286483176,209355.06125625296,200741.50573544914,191610.20144625087,181941.6339754938,171715.6595457293,160911.48555672425,149786.1906423609,138052.12324670752,125686.88457071915
Cumulative personal light-duty EV population,8820.873442388629,10652.098753910903,12483.324065433177,14314.54937695545,16145.774688477724,17977.0,19774.6,21572.199999999997,23369.799999999996,25167.399999999994,26965.0,25133.774688477726,23302.549376955452,21471.32406543318,19640.098753910905,17808.873442388627,16011.273442388629,14213.67344238863,12416.073442388632,10618.473442388633
Cumulative personal light-duty LDV population,782464.0,793840.0,807580.0,818960.0,831515.0,843678.0,854272.0,866827.0,878598.0,890374.0,899002.0,887626.0,873886.0,862506.0,849951.0,837788.0,827194.0,814639.0,802868.0,791092.0
EV sales as % of total personal light-duty vehicles,0.0013365635002131819,0.002306793952839708,0.0022675466350358772,0.0022360375494801625,0.0022022757394902963,0.0021705263281989995,0.0021042478273898694,0.002073770198667091,0.002045986901859552,0.0020189268779187155
Peak Demand 5-9 PM,4.594608951108079,5.548976628804236,6.503528000416917,7.501365412083177,8.503379834902496,9.364722873920902,10.301143068511816,11.23756326310264,12.186470451153063,13.59691046498718,15.663964617936644,15.055342211451508,14.100590159035868,13.148200664220367,12.23403150431906,11.455941059941532,10.276439227605048,9.349239210464832,8.412819015873927,7.476594231894321
Energy Supply Cost,2142141.221108341,2680833.2474071733,3078910.9604655993,3531460.07980806,4119701.3246125807,5052281.633879073,5985371.7880374,7000334.046129506,8047824.42899596,9051878.727338025,11383151.515849084,11249892.047006965,10891573.289166754,10490626.342225254,10052615.470512908,9571005.256911177,9050696.623056052,8492839.105267461,7897109.005026442,7255272.035765263
Energy Cost,1297096.172430667,1727661.486227887,2060596.1358934974,2512618.2783047855,3066489.1915562716,3897566.645816667,4714762.7024919735,5737129.996024296,6788198.099489681,7737401.976625668,9928771.613749776,9923618.972150842,9622088.0858036,9280902.046779204,8899722.850632718,8477322.645985363,8009077.555254636,7510600.846616262,6968326.495890229,6382665.937289326
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,845045.0486776765,953171.7611792885,1018314.8245720906,1018841.8015032839,1053212.133056308,1154714.9880623822,1270609.0855454472,1263204.050105215,1259626.3295062752,1314476.7507123507,1454379.902099318,1326273.0748561372,1269485.2033631508,1209724.2954460396,1152892.6198802073,1093682.6109258218,1041619.0678014071,982238.2586512149,928782.5091362098,872606.0984759284
