Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle O&M Savings,156264.05232694198,439340.89889240894,734797.4949054301,1043041.5401479607,1364492.6813936282,1699582.8407486733,3165380.8443930866,4694851.36210293,6290086.538263323,7953239.754115514,11130695.789221346,11027949.494717753,10915295.106494015,10792346.397632994,10658704.942750543,10513959.768196812,8969602.093876045,7352203.925357357,5659298.950010411,3888347.689048327
Federal EV Tax Credit,4632333.567004209,7936641.236254579,7765793.773243229,7598624.04426931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,617.6444756005612,1081.499645793624,1081.499645793624,1081.499645793625,1081.499645793625,1081.4996457936231,4954.799999999999,4954.799999999999,4954.799999999999,4954.799999999999,5572.444475600564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,92638.21375764249,129614.82797609431,145327.45041651107,161756.65250786958,178927.99041490888,287659.1769605089,719629.1557432287,1056330.1689083523,1279938.686797349,1514108.4041903962,1974082.218882475,1725367.599671607,1719129.0396617746,1711526.2763488083,1702495.588628056,1691970.937182285,1679883.8829112644,1468160.726240606,1244932.6359454254,1009759.6561070915
Distribution Cost,63709.55346972087,93863.07613972005,102449.12647294305,111437.80918171132,120843.88979285795,221473.957668254,620284.748057314,922310.963157805,1109676.2996560978,1305980.038239405,1697288.4657165036,1446520.415558608,1441683.7330420658,1435701.140527703,1428518.365728096,1420079.1402178933,1410325.1287775785,1233063.3176246507,1046056.9633880918,848929.6267888555
Transmission Cost,28928.660287921623,35751.75183637426,42878.323943568015,50318.843326158254,58084.10062205094,66185.21929225491,99344.40768591476,134019.20575054723,170262.38714125124,208128.3659509911,276793.75316597143,278847.18411299883,277445.30661970883,275825.1358211053,273977.2228999599,271891.7969643917,269558.75413368596,235097.40861595536,198875.67255733348,160830.02931823596
Cumulative personal light-duty EV population,5209.501771031879,6291.001416825503,7372.501062619127,8454.000708412752,9535.500354206377,10617.0,15571.8,20526.6,25481.399999999998,30436.199999999997,35391.0,34309.50035420638,33228.00070841276,32146.501062619132,31065.001416825507,29983.501771031886,25028.701771031887,20073.901771031888,15119.101771031888,10164.301771031889
Cumulative personal light-duty LDV population,223479.0,226728.0,230652.0,233903.0,237488.0,240962.0,243988.0,247574.0,250936.0,254299.0,256763.0,253514.0,249590.0,246339.0,242754.0,239280.0,236254.0,232668.0,229306.0,225943.0
EV sales as % of total personal light-duty vehicles,0.002763769640997862,0.004770031252397692,0.004688880416357214,0.004623710024213563,0.004553912811567847,0.004488258089630826,0.020307556109316848,0.02001341013192015,0.01974527369528485,0.01948415054719051
Peak Demand 5-9 PM,2.716342429148176,3.2805147623058097,3.8447774060894053,4.430321045168551,5.0179182552046875,5.536356284748034,8.120093509921778,10.703830735095476,13.298902024088035,16.361084550180767,20.6547143323264,20.2404479698993,19.675175816941447,19.113804731471042,18.626433505987965,18.451227156620416,17.397756017641665,14.836908841672802,12.25317161649901,9.669969472278328
Energy Supply Cost,1256761.9459126045,1573076.106776878,1807094.8211923938,2072995.0085312037,2418715.149354606,2966344.9367964463,4685563.076024639,6623023.362510703,8725961.788862115,10888410.15073912,15018482.198209656,15138292.950460982,15210320.755772913,15261004.310958058,15299690.204182087,15318357.514949879,15326864.434141899,13500593.401176943,11553764.51486534,9469413.92452133
Energy Cost,761027.8627109521,1013708.1329991105,1209291.7391953932,1474686.4619992643,1800029.69301539,2287831.951509451,3689778.790153671,5426458.466597096,7358349.383692897,9305099.80290458,13098178.58331147,13352364.339063017,13436455.703521427,13500467.679382682,13544649.615502456,13567940.965342404,13563452.306007126,11939618.1469906,10195166.756638063,8330387.1125148935
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,495734.08320164756,559367.9737777633,597803.0819969934,598308.5465319392,618685.4563392111,678512.985286986,995784.2858709687,1196564.8959136254,1367612.4051691997,1583310.3478345778,1920303.614898185,1785928.6113979577,1773865.0522514868,1760536.6315753814,1755040.5886796243,1750416.549607479,1763412.1281347603,1560975.254186331,1358597.7582272585,1139026.8120064475
