Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,5010001.842679162,14085764.961541273,23558436.81674146,33441088.72332907,43747175.03038723,54490543.648013845,101483986.80905713,150518768.04606068,201661961.4078768,254982604.19387856,356853421.89982885,353559056.37686557,349947021.7146924,346004934.9440972,341720021.997086,337079106.49189335,287567136.90360886,235713494.36589777,181439109.06226608,124662565.47400147
Federal EV Tax Credit,148517841.18614116,254457673.57374087,248980111.12890497,243620460.98718685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,19802.37882481882,34674.09898564842,34674.09898564842,34674.09898564842,34674.09898564842,34674.098985648365,158850.59999999998,158850.59999999998,158850.59999999998,158850.59999999998,178652.9788248189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,5625845.615279447,7435041.304469077,8589269.017053753,9794138.340714311,11051382.574574303,21441024.01756504,50235662.0888486,81861871.78102876,101957057.63533105,122948319.09981659,157965497.31265968,150539915.7517976,149652365.58830526,148641728.98347422,147502751.9565899,146230002.48048112,144817865.0879007,125599309.30837086,105406548.66397709,84204618.73890653
Distribution Cost,3258935.5865804623,4510159.526227452,5081698.9777697455,5678314.656424178,6300864.849439829,16028469.949088331,42112275.76208125,70904266.84074502,88037569.5859841,105934872.96472186,135944848.92897895,128367726.65946975,127611374.46947405,126750086.7173996,125779384.0324962,124694635.23802611,123491052.76189594,107105597.14974986,89889537.25762697,71813062.38945438
Transmission Cost,2366910.028698985,2924881.7782416255,3507570.0392840086,4115823.684290134,4750517.725134473,5412554.068476709,8123386.326767349,10957604.940283746,13919488.04934695,17013446.13509474,22020648.38368073,22172189.09232784,22040991.118831206,21891642.266074624,21723367.92409372,21535367.24245501,21326812.32600477,18493712.158621006,15517011.406350119,12391556.349452145
Cumulative personal light-duty EV population,167022.50507175794,201696.60405740637,236370.7030430548,271044.8020287032,305718.90101435164,340393.0,499243.6,658094.2,816944.7999999999,975795.3999999999,1134646.0,1099971.9010143515,1065297.802028703,1030623.7030430546,995949.6040574061,961275.5050717577,802424.9050717577,643574.3050717578,484723.7050717578,325873.1050717578
Cumulative personal light-duty LDV population,7951731.0,8067344.0,8206972.0,8322621.0,8450210.0,8573820.0,8681474.0,8809068.0,8928687.0,9048358.0,9136039.0,9020426.0,8880798.0,8765149.0,8637560.0,8513950.0,8406296.0,8278702.0,8159083.0,8039412.0
EV sales as % of total personal light-duty vehicles,0.0024903230283844892,0.0042980811262849855,0.004224956413357865,0.004166247506121981,0.00410334169040159,0.004044183221206926,0.018297653140469,0.01803262274737804,0.0177910369128182,0.017555737737167336
Peak Demand 5-9 PM,86.88895215002366,104.93616959464647,122.98654597980851,141.78130208814915,160.64788926262432,177.09538414768753,259.740174225895,342.3849643040988,425.42619566877426,524.8059350312777,655.616832158318,641.9484372548324,623.8606340773102,605.9156477891619,590.6873049127308,586.9477132922913,550.906120184251,469.1046289853219,386.459838907117,303.83589784200024
Energy Supply Cost,43239413.8919717,53885642.52228157,61652050.877215944,71323173.22598003,83958380.37890083,103304276.3597617,163019753.12496567,231928502.10164624,307000993.2492043,383599336.6553662,525291800.0668545,528918074.42095125,530308361.19886994,531011559.8680303,531294252.5020397,530915080.6554705,530138209.8220287,465124989.3582594,396041700.8736567,322353638.28732294
Energy Cost,26452377.222476106,35092994.25323443,41719592.85644264,51518025.918630056,63620662.801086254,81148278.78031076,130711884.36950557,193345220.24274278,263163250.71838337,333136736.3403894,465210044.0074582,473052047.6121297,474840498.4384147,475982312.0612995,476459869.0019696,476249600.0993552,475093051.67514294,416526778.9651025,353901094.8137428,287223124.6016505
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,16787036.669495586,18792648.269047115,19932458.020773172,19805147.3073499,20337717.57781411,22155997.57945077,32307868.755459867,38583281.85890329,43837742.53081998,50462600.31497741,60081756.059396125,55866026.80882159,55467862.76045508,55029247.80673101,54834383.50007039,54665480.55611535,55045158.14688591,48598210.393157355,42140606.05991324,35130513.68567142
