Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,173488.7184660313,241486.35322905082,271514.20385783236,302911.31811655266,335726.5234081088,422804.4604510461,992655.1680516188,1290051.2693659232,1526639.0454725954,1774309.5631374964,2224125.9246501746,1766234.5795097277,1757794.9933680114,1747879.546630717,1736420.853007766,1723349.1027572614,1708591.9901227262,1482809.4564488034,1244921.5956363278,994469.9431061454
Distribution Cost,117965.46250696112,172867.42485421972,189217.12781920988,206333.53021481514,224244.74879688563,295774.07483998244,801983.3406088654,1032829.1373002996,1199856.4591681706,1374851.9377309277,1708299.2602404926,1246827.750126702,1241448.2774729894,1235020.5637076923,1227495.5600793818,1218822.417384543,1208948.4342385416,1049720.914289086,881776.4266196333,704778.6390620926
Transmission Cost,55523.25595907019,68618.9283748311,82297.0760386225,96577.7879017375,111481.77461122317,127030.38561106371,190671.82744275354,257222.13206562368,326782.5863044249,399457.62540656875,515826.66440968215,519406.8293830256,516346.715895022,512858.98292302474,508925.29292838403,504526.68537271844,499643.55588418467,433088.54215971753,363145.1690166943,289691.3040440527
Cumulative personal light-duty EV population,9322.834477687265,11258.267582149812,13193.70068661236,15129.133791074906,17064.566895537453,19000.0,27866.8,36733.6,45600.399999999994,54467.2,63334.0,61398.56689553746,59463.13379107491,57527.70068661237,55592.26758214983,53656.834477687284,44790.03447768728,35923.23447768728,27056.434477687282,18189.63447768728
Cumulative personal light-duty LDV population,351424.0,356534.0,362704.0,367815.0,373454.0,378917.0,383675.0,389314.0,394600.0,399889.0,403764.0,398654.0,392484.0,387373.0,381734.0,376271.0,371513.0,365874.0,360588.0,355299.0
EV sales as % of total personal light-duty vehicles,0.0031452772032249544,0.005428467143280997,0.0053361228562754945,0.005261974374243973,0.005182520750782016,0.005107802248150774,0.0231101844008601,0.02277544604098491,0.022470349721236686,0.022173153049971375
Peak Demand 5-9 PM,4.776322495002239,5.7686939667403365,6.761347862202057,7.820552707440155,8.88617957832709,9.735528540985076,14.278843512943329,18.822158484901564,23.400917361475994,29.440424701614454,36.31988012030297,35.56174366227135,34.567378639038225,33.58086452598811,32.73812827956891,32.482283212089904,30.560757179042444,26.059885472507112,21.516570500548994,16.973471927948335
Energy Supply Cost,2319678.125386251,2883924.466245927,3299772.0156813567,3768116.7479475606,4380742.01784381,5355564.286188729,8439794.644062737,11912920.171916692,15674547.04310976,19534372.251639783,26777870.65120989,26990535.894862663,27114336.46818296,27199900.449597854,27263698.885613214,27291504.77929135,27300636.307633817,24021924.95048683,20526878.874032132,16785370.195846364
Energy Cost,1368207.5036762995,1819824.5689048807,2172203.170335848,2648776.6706005037,3232320.7402688856,4105541.3256274546,6618516.488302772,9739623.168013018,13207197.825062107,16696291.007023443,23378429.17552357,23829284.361003198,23975003.168718547,24084748.311221007,24158897.994207647,24195547.33462074,24182404.135772634,21265127.95305689,18131751.305296514,14782743.396655345
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,951470.6217099626,1064099.8973410483,1127568.8453455039,1119340.0773470504,1148421.2775749196,1250022.9605612925,1821278.1557599655,2173297.0039036805,2467349.2180476473,2838081.2446164247,3399441.475686321,3161251.533859474,3139333.2994644013,3115152.138376834,3104800.891405544,3095957.4446706055,3118232.1718611834,2756796.99742995,2395127.568735628,2002626.7991910311
