Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Distribution Cost,3076735.5265828194,4249875.367292356,4793345.985134804,5360661.312826487,5952637.487596522,15202510.859127453,39866387.03820502,67244328.01290073,83536157.68025468,100554465.34702508,129384573.46809763,122386771.23984581,121675097.1678753,120863816.5333302,119948674.04505874,118925270.14882167,117789056.67563611,102216806.26892942,85854942.50061086,68675123.3707168
Transmission Cost,2236319.7084135367,2763506.2955833846,3314045.701887672,3888739.964717229,4488415.818501361,5113925.408879843,7675185.631900716,10353024.276263552,13151483.432582298,16074730.230275445,20812618.113811847,20955959.106846284,20832164.81186489,20691224.927599154,20532407.671782665,20354956.470949188,20158089.20215501,17481494.03164285,14669225.897078156,11716415.541134909
Cumulative personal light-duty EV population,167022.50507175794,201696.60405740637,236370.7030430548,271044.8020287032,305718.90101435164,340393.0,499243.6,658094.2,816944.7999999999,975795.3999999999,1134646.0,1099971.9010143515,1065297.802028703,1030623.7030430546,995949.6040574061,961275.5050717577,802424.9050717577,643574.3050717578,484723.7050717578,325873.1050717578
Cumulative personal light-duty LDV population,7951731.0,8067344.0,8206972.0,8322621.0,8450210.0,8573820.0,8681474.0,8809068.0,8928687.0,9048358.0,9136039.0,9020426.0,8880798.0,8765149.0,8637560.0,8513950.0,8406296.0,8278702.0,8159083.0,8039412.0
EV sales as % of total personal light-duty vehicles,0.0024903230283844892,0.0042980811262849855,0.004224956413357865,0.004166247506121981,0.00410334169040159,0.004044183221206926,0.018297653140469,0.01803262274737804,0.0177910369128182,0.017555737737167336
Peak Demand 5-9 PM,86.768562639866,104.79021546777736,122.81482555667381,141.53629115334434,160.32500183005575,176.84906486363366,259.37869000078405,341.908315137934,424.8090705792503,523.005191370721,657.8334034412036,644.2110862180577,626.1486955058114,608.2282547037124,593.0172964967356,589.3002913483666,553.2927769821999,471.60789933608675,389.0782741989344,306.5709314529134
Energy Supply Cost,42098044.323474996,52719707.86180001,60446331.06496558,70161475.51328018,82827371.04078543,102162850.33752435,161524074.77943748,229997474.4333601,304710291.68738467,381020427.2507761,522040386.3333788,525658041.71567315,527062609.1204672,527781443.5537181,528082908.4003777,527725922.01292473,526974415.7114711,462364932.3016623,393704226.5894355,320461967.29072714
Energy Cost,26237204.454420883,34852308.04334356,41381058.22395521,51108470.630000174,63153419.060537,80615628.80836222,129942742.87670594,192095611.6958056,261441933.49508914,330984895.1709598,462196223.3977505,470012829.1229045,471813790.9490874,472969302.4959145,473464645.4270293,473275665.9841165,472145730.0773245,413956609.76138055,351726761.3469457,285465522.58161634
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,15860839.869054176,17867399.818456326,19065272.8410104,19053004.883280065,19673951.980248827,21547221.529161938,31581331.902731087,37901862.737554684,43268358.19229672,50035532.079815164,59844162.93562844,55645212.592768684,55248818.17137974,54812141.05780382,54618262.97334859,54450256.02880836,54828685.634146616,48408322.54028194,41977465.242489986,34996444.709112555
